"./nbody_llm_opt";32;300;0;;fp_ret_sse_avx_ops.dp_mult_add_flops;0.00%;4471217628;22.42;;
"./nbody_llm_opt";32;300;216031050;;fp_ret_sse_avx_ops.dp_mult_flops;1.73%;4482973613;22.47;;
"./nbody_llm_opt";32;300;0;;fp_ret_sse_avx_ops.sp_add_sub_flops;0.00%;4488821811;22.57;;
"./nbody_llm_opt";32;300;0;;fp_ret_sse_avx_ops.sp_div_flops;0.00%;4458086941;22.45;;
"./nbody_llm_opt";32;300;0;;fp_ret_sse_avx_ops.sp_mult_add_flops;0.00%;4324208357;21.84;;
"./nbody_llm_opt";32;300;0;;fp_ret_sse_avx_ops.sp_mult_flops;0.00%;4347442665;21.89;;
"./nbody_llm_opt";32;500;25126.61;msec;task-clock;0.82%;25126608868;100.00;20.517;CPUs utilized
"./nbody_llm_opt";32;500;213755;;context-switches;12.18%;25126608868;100.00;8.647;K/sec
"./nbody_llm_opt";32;500;533;;cpu-migrations;9.32%;25126608868;100.00;21.561;/sec
"./nbody_llm_opt";32;500;769;;page-faults;1.15%;25126608868;100.00;31.107;/sec
"./nbody_llm_opt";32;500;69368547890;;cycles;1.04%;8371978632;33.38;2.806;GHz
"./nbody_llm_opt";32;500;11866749898;;stalled-cycles-frontend;4.49%;8350105397;33.25;17.45;frontend cycles idle
"./nbody_llm_opt";32;500;6078171987;;stalled-cycles-backend;8.71%;8419088662;33.62;8.94;backend cycles idle
"./nbody_llm_opt";32;500;13264896770;;instructions;0.48%;8473473350;33.80;0.20;insn per cycle
"./nbody_llm_opt";32;500;;;;;0.82;stalled cycles per insn
"./nbody_llm_opt";32;500;2756459832;;branches;0.76%;8600157817;34.21;111.504;M/sec
"./nbody_llm_opt";32;500;172529140;;branch-misses;1.65%;8526982485;34.01;6.24;of all branches
"./nbody_llm_opt";32;500;6379626142;;L1-dcache-loads;0.65%;8610018382;34.33;258.067;M/sec
"./nbody_llm_opt";32;500;415940145;;L1-dcache-load-misses;1.02%;8549084642;34.21;6.51;of all L1-dcache accesses
"./nbody_llm_opt";32;500;<not supported>;;LLC-loads;0.00%;0;100.00;;
"./nbody_llm_opt";32;500;<not supported>;;LLC-load-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;500;2960701214;;L1-icache-loads;2.58%;8478437756;33.86;119.765;M/sec
"./nbody_llm_opt";32;500;32731662;;L1-icache-load-misses;5.38%;8447860602;33.69;1.06;of all L1-icache accesses
"./nbody_llm_opt";32;500;86225115;;dTLB-loads;0.27%;8498661848;33.94;3.488;M/sec
"./nbody_llm_opt";32;500;14800501;;dTLB-load-misses;1.52%;8437499186;33.70;17.08;of all dTLB cache accesses
"./nbody_llm_opt";32;500;604929;;iTLB-loads;13.32%;8429449661;33.62;24.470;K/sec
"./nbody_llm_opt";32;500;14938;;iTLB-load-misses;4.80%;8445711859;33.70;2.53;of all iTLB cache accesses
"./nbody_llm_opt";32;500;148691576;;L1-dcache-prefetches;1.90%;8349604546;33.26;6.015;M/sec
"./nbody_llm_opt";32;500;<not supported>;;L1-dcache-prefetch-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;500;869610137;;fp_ret_sse_avx_ops.all;0.52%;5565751061;22.59;;
"./nbody_llm_opt";32;500;377631576;;fp_ret_sse_avx_ops.dp_add_sub_flops;0.20%;5594970904;22.67;;
"./nbody_llm_opt";32;500;67739233;;fp_ret_sse_avx_ops.dp_div_flops;0.79%;5518457336;22.38;;
"./nbody_llm_opt";32;500;0;;fp_ret_sse_avx_ops.dp_mult_add_flops;0.00%;5600485819;22.73;;
"./nbody_llm_opt";32;500;412596957;;fp_ret_sse_avx_ops.dp_mult_flops;0.83%;5639828430;22.91;;
"./nbody_llm_opt";32;500;0;;fp_ret_sse_avx_ops.sp_add_sub_flops;0.00%;5420682780;22.00;;
"./nbody_llm_opt";32;500;0;;fp_ret_sse_avx_ops.sp_div_flops;0.00%;5366307258;21.85;;
"./nbody_llm_opt";32;500;0;;fp_ret_sse_avx_ops.sp_mult_add_flops;0.00%;5473366519;22.28;;
"./nbody_llm_opt";32;500;0;;fp_ret_sse_avx_ops.sp_mult_flops;0.00%;5539284751;22.48;;
"./nbody_llm_opt";32;750;30124.37;msec;task-clock;0.76%;30124367032;100.00;18.476;CPUs utilized
"./nbody_llm_opt";32;750;295810;;context-switches;9.33%;30124367032;100.00;9.758;K/sec
"./nbody_llm_opt";32;750;707;;cpu-migrations;0.26%;30124367032;100.00;23.322;/sec
"./nbody_llm_opt";32;750;907;;page-faults;32.83%;30124367032;100.00;29.920;/sec
"./nbody_llm_opt";32;750;82602356652;;cycles;0.87%;10014082107;33.42;2.725;GHz
"./nbody_llm_opt";32;750;11865962396;;stalled-cycles-frontend;5.90%;10017470545;33.40;14.19;frontend cycles idle
"./nbody_llm_opt";32;750;9602904500;;stalled-cycles-backend;8.22%;10156341388;33.90;11.49;backend cycles idle
"./nbody_llm_opt";32;750;16702956856;;instructions;1.18%;10159288298;33.93;0.20;insn per cycle
"./nbody_llm_opt";32;750;;;;;0.76;stalled cycles per insn
"./nbody_llm_opt";32;750;3385858943;;branches;1.31%;10196406327;33.96;111.691;M/sec
"./nbody_llm_opt";32;750;219630722;;branch-misses;2.33%;10233489770;33.97;6.51;of all branches
"./nbody_llm_opt";32;750;7963293282;;L1-dcache-loads;1.28%;10285710392;34.05;262.688;M/sec
"./nbody_llm_opt";32;750;617421970;;L1-dcache-load-misses;0.79%;10170039572;33.63;7.81;of all L1-dcache accesses
"./nbody_llm_opt";32;750;<not supported>;;LLC-loads;0.00%;0;100.00;;
"./nbody_llm_opt";32;750;<not supported>;;LLC-load-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;750;3673481568;;L1-icache-loads;3.13%;10256792149;33.92;121.178;M/sec
"./nbody_llm_opt";32;750;41548079;;L1-icache-load-misses;6.36%;10242498673;33.86;1.16;of all L1-icache accesses
"./nbody_llm_opt";32;750;108889752;;dTLB-loads;1.13%;10199289232;33.74;3.592;M/sec
"./nbody_llm_opt";32;750;17941086;;dTLB-load-misses;2.58%;10143680172;33.57;16.32;of all dTLB cache accesses
"./nbody_llm_opt";32;750;619109;;iTLB-loads;23.92%;10120480149;33.55;20.423;K/sec
"./nbody_llm_opt";32;750;21763;;iTLB-load-misses;14.76%;10030780662;33.38;3.24;of all iTLB cache accesses
"./nbody_llm_opt";32;750;246417804;;L1-dcache-prefetches;0.49%;10007956109;33.43;8.129;M/sec
"./nbody_llm_opt";32;750;<not supported>;;L1-dcache-prefetch-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;750;1420570028;;fp_ret_sse_avx_ops.all;1.17%;6459915454;22.17;;
"./nbody_llm_opt";32;750;629517117;;fp_ret_sse_avx_ops.dp_add_sub_flops;0.90%;6600967609;22.65;;
"./nbody_llm_opt";32;750;116614530;;fp_ret_sse_avx_ops.dp_div_flops;1.80%;6613197356;22.66;;
"./nbody_llm_opt";32;750;0;;fp_ret_sse_avx_ops.dp_mult_add_flops;0.00%;6483124508;22.19;;
"./nbody_llm_opt";32;750;687126374;;fp_ret_sse_avx_ops.dp_mult_flops;0.81%;6524831010;22.37;;
"./nbody_llm_opt";32;750;0;;fp_ret_sse_avx_ops.sp_add_sub_flops;0.00%;6626523996;22.81;;
"./nbody_llm_opt";32;750;0;;fp_ret_sse_avx_ops.sp_div_flops;0.00%;6604946498;22.74;;
"./nbody_llm_opt";32;750;0;;fp_ret_sse_avx_ops.sp_mult_add_flops;0.00%;6476752188;22.30;;
"./nbody_llm_opt";32;750;0;;fp_ret_sse_avx_ops.sp_mult_flops;0.00%;6417067807;22.06;;
"./nbody_llm_opt";16;10;1988.39;msec;task-clock;9.34%;1988386873;100.00;11.579;CPUs utilized
